"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006665","GO:0006665","sphingolipid metabolic process","56/3391","180/18860",0.311111111111111,1.73033192437498,4.60956779814093,1.24906193219476e-05,0.000294609570022177,0.000203201171478142,"TEX2/PLPP3/PRKAA1/ORMDL1/FADS3/ST8SIA1/P2RX7/ENPP2/B3GALT2/HACD1/PRKD1/ACER3/SGMS2/ST3GAL1/PLPP1/CCN1/ELOVL1/SAMD8/ST6GALNAC6/CERKL/ABCC1/VAPA/KDSR/DEGS1/HACD2/B3GNT5/CASP1/CERS5/UGCG/GBA2/SPTLC3/A4GALT/ITGB8/ALDH3B1/CERS6/NEU1/GM2A/CERT1/NAAA/GBA1/ELOVL5/NSMAF/B3GALT4/SGMS1/SERINC1/PLA2G15/HACD4/PEMT/FUT4/GALC/B4GALT5/LARGE1/CLN8/CERS4/SPHK1/B3GALT1",56
"GO:0043087","GO:0043087","regulation of GTPase activity","46/3391","139/18860",0.330935251798561,1.84058945706897,4.65713602095145,1.25669270791542e-05,0.000295299252788815,0.000203676866636716,"FGD4/EPHB3/PLXNB1/RASGRP2/SYDE2/RALBP1/ABR/MTSS2/PRKG1/SIPA1L1/RGS10/LRCH1/ARHGAP42/POPDC1/SYDE1/LIMS1/RANGAP1/PIP5K1A/SNX9/ITGB1/EPHA4/EZH2/LRRK2/GPSM1/RSU1/GPR137B/RABGAP1/NDEL1/MET/DOCK11/TBC1D2/SH3BP1/EPHA5/EVI5L/CORO1C/ITGB1BP1/CRK/ITGA6/TGM2/ARHGAP11A/PLXNB2/TBC1D30/RGS6/FGD1/RIPOR2/THY1",46
"GO:0007613","GO:0007613","memory","44/3391","131/18860",0.33587786259542,1.86807917680614,4.66798871068322,1.26196894220166e-05,0.000295432579976613,0.00020376882644898,"ADCY1/TUBA1A/CAMK2N1/PLK2/MAP1A/FGF13/SRF/PTN/ITGA8/HRH1/MDK/PLCB1/ADCY8/CAMK4/SCN2A/CIC/PSEN1/LGMN/NFATC4/EIF4EBP2/SGK1/ABCA7/CCND2/SLC1A1/ATXN1L/GRIN2A/INSR/ATXN1/LDLR/CEBPB/MECP2/RCAN1/KCTD16/RCAN2/GRIA1/ASIC1/HTR2A/CREB1/ITGA3/ADNP/LARGE1/MAPT/BRINP1/PRNP",44
"GO:0010721","GO:0010721","negative regulation of cell development","81/3391","288/18860",0.28125,1.56425095841935,4.51784489944743,1.3200498239222e-05,0.000307880765624085,0.000212354718299518,"FSTL3/TSC22D1/IGDCC4/DAAM2/TRPC6/EPHB2/PIK3R1/NEGR1/DUSP10/NF2/TRAK2/ULK2/CDK6/FGF13/LRRC17/MYC/RFLNB/SOCS1/BCL6/PTN/GPR68/VEGFA/NTN1/SEMA6D/STAT5A/UBASH3B/GORASP1/TNFAIP6/TNFRSF11B/MAFB/MAP2/RUNX1/MDK/FRZB/NOTCH1/INHBA/SHB/GLI3/TMEM131L/PSEN1/ZBTB46/PTEN/NFATC4/SEMA6C/IDH2/RC3H2/TP53/ANXA1/INPP5D/GPR137B/SPART/FGL2/CFL1/TLR3/EDNRB/SEMA5A/NKX6-1/HOOK3/BTG2/HMGB3/RNF10/RB1/SFRP1/TOB2/LDLR/TCTA/WNT5A/PRTG/CBFB/SOCS5/CDKN2A/RUFY3/IRF1/SLC4A2/IGF1/QKI/CCL11/TMEM176B/BRINP1/THY1/SORL1",81
"GO:0035966","GO:0035966","response to topologically incorrect protein","54/3391","172/18860",0.313953488372093,1.74614060474718,4.60251900994537,1.32553086195437e-05,0.000308014097329694,0.000212446681227853,"DNAJB4/HSPA2/ATF3/HSPA4L/PIK3R1/NCOA3/CREB3L1/HERPUD1/HSPB3/SELENOS/TRAM1/THBS1/DDIT3/BBC3/WFS1/TM7SF3/CREB3L2/SERPINH1/HSP90AA1/HSPB1/HSP90AB1/BAG3/CAV1/ABCA7/TMBIM6/HSPA6/HSF1/DNAJC3/DNAJB12/ERP27/STC2/DNAJB14/EDEM3/EPG5/DERL1/DNAJB1/HSPB7/UBE2W/CTH/TMTC4/HSPA8/BCL2L11/VAPB/ATF4/STT3B/ABCB10/TMEM33/DNAJB2/YOD1/EDEM1/ERMP1/AKT3/ERO1A/DNAJA1",54
"GO:0002931","GO:0002931","response to ischemia","26/3391","63/18860",0.412698412698413,2.29533826702803,4.82171242898706,1.33865156542205e-05,0.000309915126253061,0.000213757878634689,"ROCK2/AQP3/FAIM2/NPR3/P2RX7/SQSTM1/STAT3/MAP3K5/MAP2K3/CAMK2A/POPDC1/CAV1/TP53/PER2/MLYCD/KCNJ8/EEF2K/CSF1/PANX1/PINK1/RCAN1/NDNF/MEF2C/BCL2/RELA/PPIF",26
"GO:0007611","GO:0007611","learning or memory","80/3391","284/18860",0.28169014084507,1.56669892549042,4.50533992120913,1.39861899900938e-05,0.000322607926462677,0.000222512488580787,"EPHB2/ADCY1/TUBA1A/NEDD9/PPP1R1B/CAMK2N1/PLK2/SLC7A11/MAP1A/FGF13/ATP1A2/MEIS2/SRF/PTN/ITGA8/ARMCX5-GPRASP2/HRH1/ZNF385A/ARL6IP5/GMFB/MDK/PLCB1/ADCY8/CAMK4/CASP3/SCN2A/HIF1A/CIC/PSEN1/LGMN/PTEN/NFATC4/EIF4EBP2/ADCY3/SGK1/NRXN3/ABCA7/TANC1/SPECC1/GIT1/CCND2/TPBG/ITGB1/SLC1A1/ATXN1L/GRIN2A/GM2A/SLC11A2/DKK1/BTG2/INSR/ATXN1/LDLR/PRKAR2B/CEBPB/MECP2/RCAN1/KCTD16/SYNJ1/PICALM/RCAN2/GRIA1/ASIC1/DLG4/MEF2C/HTR2A/CREB1/ITGA3/PRRT1/ADNP/LARGE1/CCL11/MAPT/CLN8/KMT2A/EGFR/BRINP1/BRSK1/PRNP/PIANP",80
"GO:0016053","GO:0016053","organic acid biosynthetic process","93/3391","342/18860",0.271929824561404,1.51241418201948,4.47743468971953,1.4041773796691e-05,0.00032270362197963,0.000222578492686318,"ACSS1/ERRFI1/ACSL1/PRKAG2/GGT5/CBS/LOC102724560/PHGDH/PRKAA1/ABAT/SCD/UGP2/PLA2G4A/ALDH1A3/FADS3/GLS/ALOX15B/OSBPL3/PSAT1/GLUL/PTGIS/ASNS/BRCA1/TRIB3/SHMT2/SLC38A1/HACD1/CTHRC1/ELOVL1/SHMT1/ADI1/OSBPL7/BCAT2/INSIG1/ERLIN2/DEGS1/HACD2/AKR1C3/CASP1/SERINC3/UGDH/ME3/ACSL4/ALDH1A1/PDK4/PER2/PTGS1/MTHFD1L/MLYCD/OLAH/PNPLA8/FGFR4/PTGS2/PTGES/PLOD3/NR1H2/SCAP/GPX4/ABHD3/KLHL25/PYCR1/ABHD2/OSBPL1A/DAGLB/SCP2/ELOVL5/ASS1/CYP39A1/ALDH18A1/ACOX2/HACD4/MTHFD1/NANS/PYCR2/GLUD1/CTH/GAMT/RBP1/ASL/PLOD2/GSTM2/MGLL/OSBPL9/HSD17B4/QKI/BHMT2/THNSL2/HAAO/ACACB/ANGPTL4/CDO1/GLUD2/INSIG2",93
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","69/3391","236/18860",0.292372881355932,1.62611399067322,4.5317405076029,1.41217025962546e-05,0.000323356066017888,0.000223028503162515,"AMOT/CYTH3/ROCK2/RHOJ/AMOTL2/FGF13/CLIC4/KANK1/SPINT2/ROCK1/WDR1/FGF10/CAP1/RAC3/ACTR3/TTC8/GSN/MAP1B/WEE1/FLOT2/DLG3/RHOBTB2/PDLIM1/PHLDB2/ABL2/PARVA/LLGL1/ERBIN/ITGB1/RAC1/SPRY2/GPSM1/DST/FSCN1/KCNJ8/MTCL1/CFL1/PARD3B/NDEL1/PKD1/SH3BP1/RAP1B/WWC1/PARD6G/WNT5A/ARF6/TCIRG1/ACTB/CRK/MYO18A/DIAPH3/ACTR2/CYP26B1/RUFY3/GOLPH3/MAPRE1/SDCCAG8/SKA2/IGF1/DLG4/CCDC85C/MYH9/SPRY1/NUMA1/CDK5RAP2/RIPOR2/NCKAP1/FEZ1/BRSK1",69
"GO:0007009","GO:0007009","plasma membrane organization","57/3391","185/18860",0.308108108108108,1.7136298787729,4.56689145475803,1.44591713966179e-05,0.000329879423063202,0.000227527860713861,"ANXA2/ATP2A2/ATP10A/P2RX7/PLEC/ANK2/EMP2/TGFB2/STX2/PLSCR4/MTSS1/VMP1/CD9/MAFB/MTSS2/VDAC2/COL5A1/MYH10/GSN/TLCD2/SYPL2/PACSIN2/PTEN/DEGS1/CAV2/CASP1/SERINC3/SYT7/CAV1/UGCG/VPS4A/ABCA7/WHAMM/SNX9/ATG9A/BIN1/A4GALT/SH3GLB1/ASAP1/VPS4B/FNBP1L/AHNAK/SNX33/EPB41L3/FOLR3/MYOF/ARL8B/WASL/CLPTM1L/NOX5/MYH9/DMKN/SYTL4/LARGE1/ANO6/SERINC2/PRX",57
"GO:0048511","GO:0048511","rhythmic process","84/3391","302/18860",0.278145695364238,1.54698549530213,4.4864806786993,1.45360818196949e-05,0.000330432526582485,0.000227909353015888,"ADAMTS1/PER1/PTX3/KLF9/ADCY1/PRKAA1/FOXO3/ROCK2/LEP/PER3/MAGED1/PPP1CB/LGR4/CA12/NFIL3/NPAS2/DBP/NAMPT/FZD4/PTN/TGFB2/SLC26A6/PCNA/PPARG/STAT5A/SREBF1/TNFAIP6/MAPK10/MDK/STAT5B/PRKG1/NOTCH1/INHBA/CASP3/NONO/PDGFRA/MTOR/PTEN/USP9X/EGR3/EZH2/BMAL1/BHLHE40/TP53/FBXL3/PER2/RORA/NFYA/ENOX2/HLF/KCND2/ADORA1/OPN3/RBM4B/MMP19/MSTN/NGF/TYRO3/KLF10/NR1D2/ESR1/ABCB1/ASS1/HEBP1/PPP1CA/TIMELESS/PLEKHA1/MMP2/BMPR1B/GNAQ/SLIT2/IGF1/HDAC2/ATF4/DNM1L/GNRH1/ADA/CREB1/PPARA/ATF5/ADNP/KMT2A/TARDBP/JUND",84
"GO:0010586","GO:0010586","miRNA metabolic process","38/3391","108/18860",0.351851851851852,1.9569230097098,4.66935811761112,1.46364800617709e-05,0.0003315136314352,0.000228655023879689,"FOXO3/NR3C1/TUT7/SOX9/STAT3/TEAD1/MYC/JUN/SRF/VEGFA/TGFB2/SMAD1/PPARG/AGT/NEAT1/NOTCH3/SREBF1/HIF1A/KLF4/SMAD3/ATOH8/NFATC4/MRTFB/RC3H2/TP53/MRTFA/TUT4/NR1H2/AGO2/ESR1/HRAS/ZNF512B/QKI/PPARA/RELA/AGO4/ELOC/EGFR",38
"GO:0045765","GO:0045765","regulation of angiogenesis","98/3391","365/18860",0.268493150684932,1.49330015391265,4.45576851902891,1.47724011435007e-05,0.000332171699838003,0.000229108913650996,"ADAMTS1/ADAM12/AMOT/TGFBR2/ROCK2/WARS1/CREB3L1/LEP/ACVRL1/CEMIP2/RHOJ/COL4A2/PLK2/GLUL/BMPER/DDAH1/PTGIS/ADM2/RHOB/STAT3/CCBE1/BRCA1/MAPK7/VEGFA/PRKD1/HIPK2/EMP2/ROCK1/TGFB2/THBS1/SMAD1/PPARG/MTDH/RRAS/SPARC/VASH2/SARS1/PIK3CD/RUNX1/MDK/COL4A3/PTK2B/ADGRB2/ADM/HIF1A/ENG/NINJ1/KLF4/HSPB1/GPNMB/ADGRG6/THBS2/RGCC/STARD13/STIM1/SFRP2/ITGB1/SPRY2/HMOX1/F3/VEGFC/ITGB8/FGF1/FBLN5/PKM/TLR3/TNFAIP3/SEMA5A/BTG1/CD40/AGO2/GAB1/PDCD10/SFRP1/STAT1/NPR1/WNT5A/MECP2/TGM2/TJP1/GREM1/EPN2/PTPRM/EMILIN2/SULF1/ADGRA2/DLL1/QKI/SPRED1/RELA/CCL11/ANGPTL4/TBXA2R/AKT3/ISM1/SPHK1/GRN/GATA6",98
"GO:0099173","GO:0099173","postsynapse organization","71/3391","245/18860",0.289795918367347,1.6117814864076,4.51273631263719,1.48599293468306e-05,0.000332171699838003,0.000229108913650996,"PDLIM5/EPHB2/NEDD9/RPS6KA5/EPHB3/GDNF/SLC7A11/LRRTM2/CYFIP2/ZDHHC12/ARMCX5-GPRASP2/CNTNAP1/RAC3/NRP2/PLPPR4/MAPRE3/MYH10/SIPA1L1/ACTG1/TANC2/IGF1R/PTK2B/MAP1B/ARHGAP22/PAK3/PSEN1/CHRDL1/ETV5/LGMN/ABHD17C/PTEN/TANC1/ITSN1/ZNF365/GIT1/EPHA4/RAC1/LRRK2/LZTS1/CFL1/ARF1/EEF2K/PPFIA2/FRRS1L/INSR/LRRC4/PTPRD/WNT5A/ARF6/COLQ/SEMA4C/ACTB/CRK/ELMO1/NAE1/ZDHHC2/ARHGEF9/RER1/ASIC2/ZDHHC8/WASL/ASIC1/DLG4/ABHD17B/ITGA3/MARK1/ACTN1/NECTIN3/WASF2/PRNP/VPS35",71
"GO:0006986","GO:0006986","response to unfolded protein","49/3391","152/18860",0.322368421052632,1.79294261900697,4.5955974487652,1.48773107514311e-05,0.000332171699838003,0.000229108913650996,"DNAJB4/HSPA2/ATF3/HSPA4L/PIK3R1/CREB3L1/HERPUD1/HSPB3/SELENOS/TRAM1/THBS1/DDIT3/BBC3/WFS1/TM7SF3/CREB3L2/SERPINH1/HSP90AA1/HSPB1/HSP90AB1/BAG3/ABCA7/TMBIM6/HSPA6/HSF1/DNAJC3/ERP27/STC2/EDEM3/EPG5/DERL1/DNAJB1/HSPB7/CTH/TMTC4/HSPA8/BCL2L11/VAPB/ATF4/STT3B/ABCB10/TMEM33/DNAJB2/YOD1/EDEM1/ERMP1/AKT3/ERO1A/DNAJA1",49
"GO:0033157","GO:0033157","regulation of intracellular protein transport","49/3391","152/18860",0.322368421052632,1.79294261900697,4.5955974487652,1.48773107514311e-05,0.000332171699838003,0.000229108913650996,"PIK3R1/LEP/PKIA/APOD/UHMK1/SMO/PRR5L/PRKD1/MDM2/PTPN11/ANGPT1/SLC51B/CHP1/RAB29/GLI3/HSP90AA1/INSIG1/PSEN1/SMAD3/UBE2J1/SUFU/JAK2/RANGAP1/NFKBIA/BAG3/SEPTIN8/FLNA/DMAP1/B3GAT3/EFCAB7/ASPH/MAVS/NDEL1/MDFIC/TMEM30B/GAS6/PDCD10/MAPK14/ATP13A2/CDKN2A/ZDHHC2/RUFY3/OAZ2/BCAP31/YOD1/EDEM1/VAMP2/TARDBP/SORL1",49
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","33/3391","89/18860",0.370786516853933,2.06223347327195,4.70287447124041,1.51762514717216e-05,0.000337644686998514,0.000232883799179721,"FOXO3/NR3C1/SOX9/STAT3/TEAD1/MYC/JUN/SRF/VEGFA/TGFB2/SMAD1/PPARG/AGT/NEAT1/NOTCH3/SREBF1/HIF1A/KLF4/SMAD3/ATOH8/NFATC4/MRTFB/RC3H2/TP53/MRTFA/NR1H2/ESR1/HRAS/ZNF512B/QKI/PPARA/RELA/EGFR",33
"GO:0042327","GO:0042327","positive regulation of phosphorylation","73/3391","254/18860",0.28740157480315,1.59846467142064,4.49594483302918,1.55210442872998e-05,0.000344095518934695,0.000237333133959789,"CDKN1A/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/LEP/RAF1/FAM20A/RASSF2/ENPP2/NIBAN1/STRADB/VEGFA/THBS1/IL34/RALBP1/FGF10/PIM1/ADCY8/ANGPT1/MMD/PTK2B/TPX2/KCTD20/NRG1/IL12A/TNFSF15/GPRC5B/MAP2K3/PARP9/CACUL1/JAK2/MAP3K4/CIMAP3/PELI2/ANG/DSTYK/CSPG4/SNX9/EZH2/RAC1/SPRY2/TOM1L1/LMO4/MAP2K1/IL31RA/FGF1/PDGFRB/TLR3/PSMD10/GAS6/TAOK3/GPER1/PFN2/PDCD10/TRAF4/TNFRSF10B/WNT5A/FZD7/ITGB1BP1/UBE2K/RARRES2/MRNIP/CEMIP/CLSPN/ZNF622/GRB10/IGF1/NPTN/SPHK1/EGFR/ZNF16",73
"GO:0042471","GO:0042471","ear morphogenesis","45/3391","136/18860",0.330882352941176,1.84029524519923,4.60462375293815,1.56069302011328e-05,0.000344781267894039,0.000237806115851953,"COL11A1/TBX18/NR4A3/EPHB2/PRRX1/ALDH1A3/FZD6/SOX9/MYC/SLITRK6/ITGA8/TTC39C/NTN1/FGF10/SPARC/CTHRC1/MAFB/FRZB/OSR2/TSHZ1/INSIG1/NECTIN1/SOBP/ZEB1/FGFR2/EYA1/RAC1/SPRY2/TBX3/WHRN/SEC24B/WDR19/TFAP2A/EDNRA/WNT5A/TBX2/DVL2/LRIG3/HOXA2/MAPK3/TRIOBP/SIX4/NECTIN3/CHD7/INSIG2",45
"GO:0010977","GO:0010977","negative regulation of neuron projection development","44/3391","132/18860",0.333333333333333,1.85392706183033,4.60950348532789,1.56698070962335e-05,0.000344955683234276,0.000237926415411323,"EPHB2/SEMA3A/PTPRG/TRAK2/ULK2/FGF13/KANK1/SPOCK1/MDM2/TSKU/NTN1/SEMA6D/DPYSL3/MAP2/RAB29/STMN3/LPAR1/CBFA2T2/PSEN1/NR2F1/THOC2/PTEN/SEMA6C/ZNF365/EPHA4/PTPN9/LRRK2/MYLIP/SPART/ADAM17/SEMA5A/RTN4RL2/DKK1/WNT5A/ARF6/TRPV4/STX1B/RUFY3/VIM/SLIT2/HDAC2/PMP22/NEO1/THY1",44
"GO:1901342","GO:1901342","regulation of vasculature development","100/3391","375/18860",0.266666666666667,1.48314164946427,4.42458445815202,1.64848237955379e-05,0.000361628617109108,0.000249426244473523,"ADAMTS1/CXCL12/ADAM12/AMOT/TGFBR2/ROCK2/WARS1/CREB3L1/LEP/ACVRL1/CEMIP2/RHOJ/COL4A2/PLK2/GLUL/BMPER/DDAH1/PTGIS/ADM2/RHOB/STAT3/CCBE1/BRCA1/MAPK7/VEGFA/PRKD1/HIPK2/EMP2/ANGPTL7/ROCK1/TGFB2/THBS1/SMAD1/PPARG/MTDH/RRAS/SPARC/VASH2/SARS1/PIK3CD/RUNX1/MDK/COL4A3/PTK2B/ADGRB2/ADM/HIF1A/ENG/NINJ1/KLF4/HSPB1/GPNMB/ADGRG6/THBS2/RGCC/STARD13/STIM1/SFRP2/ITGB1/SPRY2/HMOX1/F3/VEGFC/ITGB8/FGF1/FBLN5/PKM/TLR3/TNFAIP3/SEMA5A/BTG1/CD40/AGO2/GAB1/PDCD10/SFRP1/STAT1/NPR1/WNT5A/MECP2/TGM2/TJP1/GREM1/EPN2/PTPRM/EMILIN2/SULF1/ADGRA2/DLL1/QKI/SPRED1/RELA/CCL11/ANGPTL4/TBXA2R/AKT3/ISM1/SPHK1/GRN/GATA6",100
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","84/3391","303/18860",0.277227722772277,1.54187993261137,4.45207635352088,1.6617561142824e-05,0.000363270308745915,0.000250558569074452,"GXYLT2/EOGT/GALNT15/MGAT1/GLCE/ST8SIA1/CHST7/GALNT16/TRAK2/TMEM165/HS3ST3B1/EXT1/B3GALT2/GALNT12/GCNT4/GFPT2/PXYLP1/ITM2B/ST3GAL1/TMTC1/B4GALT1/GORASP1/SLC35D1/MAN1C1/SOAT1/TNIP1/CHST3/PLCB1/FKRP/ANGPT1/MAN1A1/SLC51B/CHP1/HS2ST1/GALNT10/UBE2J1/PAWR/SLC2A10/B3GNT9/B3GNT5/CHSY3/UGDH/ABCA7/EXTL2/C1GALT1C1/B3GAT3/ALG2/PLOD3/CHST15/GNPTAB/OGA/AGO2/B3GALT4/HS6ST1/TET2/NUS1/TMEM106A/COLGALT1/GALNT2/TET3/FUT4/GCNT2/GAL3ST4/BMPR1B/TMTC4/ATP7A/GOLPH3/MGAT4B/SLC35D2/IGF1/STT3B/POFUT4/B4GALT5/GALNT7/BCL2/GALNT17/RPN1/LARGE1/B3GALNT2/CSGALNACT1/ALG5/PGM3/MOGS/B3GALT1",84
"GO:0008217","GO:0008217","regulation of blood pressure","61/3391","203/18860",0.300492610837438,1.67127414933474,4.50214151002153,1.74476994109603e-05,0.0003800932850846,0.000262161886982667,"KCNK6/ABCC9/OXTR/AGTRAP/ABAT/RPS6KA2/CORIN/ACTA2/ANPEP/LEP/ACVRL1/POSTN/DDAH1/CORO2B/NPR3/ADM2/ATP1A2/BDKRB1/EXT1/EMP2/GCH1/PPARG/AGT/IER3/ADM/ENG/PREP/LNPEP/ARHGAP42/SMAD3/ATP1A1/COL1A2/NR2F2/SGK1/PTGS1/VEGFC/ADORA1/GNA12/KCNJ8/PCSK5/HSD11B2/PTGS2/EDNRB/GAS6/TPM1/SNX5/NPR1/EDNRA/ATP2B1/RARRES2/MECP2/ADH5/EMILIN2/ASIC2/DLL1/PPARA/ERAP2/ECE1/TBXA2R/GUCY1A1/CYBA",61
"GO:0016236","GO:0016236","macroautophagy","106/3391","403/18860",0.26302729528536,1.4629002621887,4.39796226904849,1.76525919529707e-05,0.000383226165788713,0.000264322729989665,"EPHB2/PRKAA1/CALCOCO2/RHEB/MAP1LC3C/ZRANB1/ATP2A2/STX12/ULK2/USP33/SESN2/SQSTM1/VPS13D/WIPI1/PPTC7/FZD5/VMP1/SREBF1/NPC1/CASP3/MAP1LC3A/VPS37A/HIF1A/EHMT2/SNX30/GABARAPL1/SESN3/PSEN1/PAFAH1B2/PIK3CA/MTOR/CALM1/NRBP2/SLC25A4/RNF41/BAG3/VPS4A/EFNB1/IFT88/RIMOC1/RAB2A/ATG9A/MTMR14/LRRK2/GPSM1/TP53/HMOX1/ZFYVE26/TSG101/EXOC7/ATP6V0D1/SH3GLB1/SPART/LRSAM1/GABARAPL2/STING1/LZTS1/ATP6V0A2/VPS4B/ATP6V1E1/NIPSNAP3A/TP53INP2/AUP1/SNX5/WIPI2/GBA1/EPG5/ATP6V0B/RUBCNL/PINK1/ATG16L2/FYCO1/TCIRG1/TEX264/RUBCN/DIAPH3/ATP13A2/CAPN1/NUPR1/ELAPOR1/ATP6V0A1/AP5Z1/ARL8B/RALB/CUL1/MAPK3/USP30/PIK3C3/UBQLN1/BNIP3L/DNM1L/LARP1/VPS36/MOAP1/VPS37D/RETREG3/AP4M1/ATG16L1/ULK3/YOD1/ATP6V0E1/FEZ1/UBE3C/DEPTOR/VPS35/ATP6V1A",106
"GO:0030832","GO:0030832","regulation of actin filament length","49/3391","153/18860",0.320261437908497,1.78122403979777,4.54267165019892,1.81110708365326e-05,0.000390477176729916,0.000269323972541094,"CXCL12/CDC42EP3/DAAM2/LMOD1/DSTN/ARHGAP28/MYADM/PRKCE/ARPC5/SWAP70/CARMIL1/ELN/KANK1/SSH2/CYFIP2/WDR1/CYRIA/SVIL/SPTBN4/GSN/CRACD/EPS8/PTK2B/SPECC1L/PAK3/PIK3CA/MTOR/GBA2/SNX9/RAC1/BIN1/EVL/CFL1/PLEKHH2/SEMA5A/SH3BP1/CAPZB/PREX1/PFN2/ARF6/VASP/ARPC3/TRIOBP/SLIT2/KANK4/COTL1/SPTAN1/NCKAP1/CCL11",49
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","49/3391","153/18860",0.320261437908497,1.78122403979777,4.54267165019892,1.81110708365326e-05,0.000390477176729916,0.000269323972541094,"TRPC6/PRKAA1/FOXO3/GPR37/NQO1/RHOB/TRPA1/MAP3K5/HGF/PKD2/MAPK7/GCH1/MDM2/PCNA/SLC8A1/CAT/MAP1LC3A/PPP5C/KLF4/PDGFRA/PAWR/EZH2/LRRK2/HSF1/FBLN5/FOXP1/CFL1/TNFAIP3/MET/TPM1/CYGB/PDCD10/PINK1/CAMKK2/CDKN2A/PLEKHA1/MMP2/KDM6B/ATP7A/HDAC2/RELA/PTPRK/MAPT/OSER1/PPIF/SPHK1/PXN/ANKZF1/PRDX3",49
"GO:0003158","GO:0003158","endothelium development","48/3391","149/18860",0.322147651006711,1.79171474431925,4.54261021569223,1.84603872998769e-05,0.000396118376642646,0.000273214879515782,"PDPN/TJP2/MYADM/ROCK2/ACVRL1/S1PR1/VCL/AMOTL2/RHOB/CLIC4/FSTL1/RBPJ/FZD4/VEGFA/ROCK1/HEG1/STC1/PLCB1/NOTCH1/NRG1/JAG1/ZEB1/ATOH8/NR2F2/HPSE/STARD13/FGF1/GPX1/COL18A1/FOXP1/PLOD3/MET/EDNRB/RAP1B/BTG1/APOLD1/PDCD10/EDNRA/TMEM100/BMP6/MAGI1/GSTM3/TJP1/KDM6B/DLL4/DLL1/PROX2/IKBKB",48
"GO:0055002","GO:0055002","striated muscle cell development","55/3391","178/18860",0.308988764044944,1.71852789439329,4.50955881501591,1.84989933624952e-05,0.000396118376642646,0.000273214879515782,"TBX18/PDLIM5/LMOD1/SGCD/CFLAR/PLEC/SDC1/SMO/SRF/VEGFA/PRKD1/WDR1/ALPK3/CNTNAP1/SLC8A1/MEF2A/COL14A1/PRKG1/MYH10/ACTG1/SGCB/PI16/AKAP13/PDGFRA/PARP2/POPDC1/MTOR/CAV2/MYOZ2/ITGB1/TBX3/HDAC9/MYL9/FBXO22/OBSCN/GPX1/PDGFRB/FOXP1/OBSL1/RGS4/TBX5/TPM1/RCAN1/PRKAR1A/ANKRD1/IGF1/FHL2/NEBL/PPARA/BCL2/SIX4/LARGE1/CTCF/MYOM1/G6PD",55
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","75/3391","264/18860",0.284090909090909,1.58005147315085,4.4437624435464,1.8590248500949e-05,0.000396651104760098,0.000273582318284107,"NR4A3/GCLM/FOXO3/NR3C1/CFLAR/PRODH/NSMF/TRIM2/GDNF/FAIM2/NES/JUN/UNC5B/HIPK2/ROCK1/TGFB2/ARMCX5-GPRASP2/DDIT3/CHL1/MCL1/BBC3/WFS1/MDK/ANGPT1/GDF5/CASP3/PTK2B/HIF1A/NONO/TMBIM1/PSEN1/LGMN/PIK3CA/ITGA1/JAK2/NRBP2/NFATC4/UBB/AARS1/GBE1/EPHA4/TP53/RAD21/SLC1A1/NGF/TYRO3/PCDHGC5/TFAP2A/DKK1/PYCR1/BTG2/GBA1/MSH2/PINK1/CEBPB/MECP2/ATP13A2/NUPR1/NAE1/MMP2/ATP7A/HRAS/NDNF/BCL2L11/ATF4/MEF2C/BBS10/HTR2A/BCL2/SIX4/ADNP/CLN8/GRN/PRNP/G6PD",75
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","32/3391","86/18860",0.372093023255814,2.06949997599665,4.65418565686219,1.86972731862846e-05,0.000396651104760098,0.000273582318284107,"SORT1/ATF3/ARHGEF2/CFLAR/PIK3R1/RAF1/FAIM2/HMGB2/HGF/BRCA1/TNFSF10/THBS1/TMBIM1/ZDHHC3/BEX3/BAG3/PIDD1/SFRP2/HMOX1/GPX1/LGALS3/NGF/TNFAIP3/BLOC1S2/ITPRIP/SFRP1/TNFRSF10B/TNFRSF10C/BMPR1B/DDX3X/MOAP1/BCL2",32
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","26/3391","64/18860",0.40625,2.25947360660572,4.72539856564711,1.87135363418854e-05,0.000396651104760098,0.000273582318284107,"SYNPO2/AMOT/ROCK2/NF2/CCN2/SWAP70/CARMIL1/FHOD1/FERMT2/MTSS1/LPAR1/SMAD3/MTOR/SORBS3/RGCC/RAC1/FLNA/EVL/PPM1F/TPM1/PFN2/SFRP1/ITGB1BP1/SDC4/LIMK1/PXN",26
